排名,标题,综合分数,播放量,Up主,个人空间,视频地址,弹幕
41,【罗翔】凭什么他找的工作比我好？求职职场个人体会小分享,1348315,59.1万,罗翔说刑法,//space.bilibili.com/517327498,//www.bilibili.com/video/BV1yz4y1r7kj,4227
42,【疯狂的水军】我为你治病，你却用键盘毁我！,1344889,56.3万,导演小策,//space.bilibili.com/81824112,//www.bilibili.com/video/BV1zK411g7xZ,2014
43,看哭了…小姐姐装扮成神奇女侠，却被小男孩误认成去世的亲姐姐,1342900,95.6万,电影Always,//space.bilibili.com/316968826,//www.bilibili.com/video/BV1X64y1o7YT,204
44,骁话一下：昂山素季又赢了，为什么留给缅甸的时间不多了？,1318570,121.4万,观察者网,//space.bilibili.com/10330740,//www.bilibili.com/video/BV1ey4y1i7My,1.3万
45,爱马仕的家具要多少钱？震惊大酒神一整年！【凭啥那么贵 EP04】,1304532,60.3万,王师傅和小毛毛,//space.bilibili.com/452606628,//www.bilibili.com/video/BV19f4y1e7En,6092
46,少女为了在家中生存下去，被迫成为最强时间管理带师,1300767,58万,小熊flippy,//space.bilibili.com/8730238,//www.bilibili.com/video/BV1Lo4y1Z7Zs,8098
47,抓到一个圣诞老人!,1291719,55.2万,OELoop,//space.bilibili.com/6171645,//www.bilibili.com/video/BV11y4y1i7Jt,882
48,这首神曲曾“血洗”全B站，听众全身触电。燃曲之王的称号当之无愧！,1286929,67.7万,Misaka_千岁,//space.bilibili.com/249557863,//www.bilibili.com/video/BV1Pz4y1r7a4,1799
49,领证后的我们,1268810,56.7万,影视飓风,//space.bilibili.com/946974,//www.bilibili.com/video/BV17y4y1e745,9538
50,全员二货！瞎改原著！爆笑吐槽《有翡》：照着拍都拍不好,1266465,90.2万,开心嘴炮,//space.bilibili.com/203337614,//www.bilibili.com/video/BV1TK4y1j7SP,1.1万
51,【华农兄弟】晴天,1251322,51.6万,红色激情,//space.bilibili.com/25422790,//www.bilibili.com/video/BV1qT4y1K7bt,2883
52,2020年度烂剧盘点！雷霆战将、有翡、鹿鼎记、如意芳霏、大秦赋、燕云台… 我窒息了！,1243143,73.1万,三代鹿人,//space.bilibili.com/5870268,//www.bilibili.com/video/BV1uA411s7UH,7962
53,【蔡徐坤】鸡大侠,1238550,54.6万,金色传说竹鼠,//space.bilibili.com/411869738,//www.bilibili.com/video/BV19V411b7u4,2723
54,郭敬明生涯最佳！一定要错过！疯狂吐槽晴雅集,1233591,103.3万,轩邈Elias,//space.bilibili.com/3386870,//www.bilibili.com/video/BV1wh411f78g,7497
55,派大星大战魔人布欧，破次元决斗,1223037,98.3万,功夫阿桩,//space.bilibili.com/15979142,//www.bilibili.com/video/BV11h411f7MD,1164
56,大人的快乐！,1221378,63.4万,巫托邦,//space.bilibili.com/382193067,//www.bilibili.com/video/BV1T5411p7KW,3904
57,【虫哥】旧社会嫁给8岁渣男的国产狗血神剧《娘妻》，这到底是童养媳还是童养夫？,1220238,93.3万,虫哥说电影,//space.bilibili.com/29296192,//www.bilibili.com/video/BV14p4y1B7SH,1.8万
58,原神绯红玉髓位置合集-【雪山-忍冬之树】收集攻略,1216007,49.5万,疯子啊滨,//space.bilibili.com/14444722,//www.bilibili.com/video/BV19i4y1c7uY,1523
59,《攀 登》,1188503,31.1万,逍遥散人,//space.bilibili.com/168598,//www.bilibili.com/video/BV1p54y1x7VA,4137
60,花100块自制小卖部1元一根的火腿肠，究竟能做多少根呢？,1186610,53.7万,二喵的饭,//space.bilibili.com/29329085,//www.bilibili.com/video/BV1Gp4y1B7kT,2247
61,【敖厂长】国产山海经游戏竟能探索宇宙？,1175721,112.4万,敖厂长,//space.bilibili.com/122879,//www.bilibili.com/video/BV1B5411H7K6,5429
62,我向来都是以德服人,1153622,122.6万,委屈的小香蕉,//space.bilibili.com/688054020,//www.bilibili.com/video/BV1uK411g73j,1112
63,【面对面】彭于晏：我为什么不参加真人秀节目 只拍电影,1132891,74.5万,央视新闻,//space.bilibili.com/456664753,//www.bilibili.com/video/BV12f4y1e7Yn,4980
64,【老E】当BOSS，很快乐 :D,1130571,63.1万,EdmundDZhang,//space.bilibili.com/433351,//www.bilibili.com/video/BV1sX4y1T7uq,3638
65,帅小伙花48小时挑战日本神人，“森川葵”的飞牌绝技,1128759,70.2万,贤宝宝Baby,//space.bilibili.com/3957971,//www.bilibili.com/video/BV1xV411b7X1,1.8万
66,泠鸢yousa温柔开嗓《三月雨》& 《夏日已所剩无几》温暖这个冬天【BML-VR2020】,1120468,60.7万,BML制作指挥部,//space.bilibili.com/403748305,//www.bilibili.com/video/BV1Xa4y1J75R,1609
67,【泛式】奶爆新番！一月最值得期待的10部动画！霸权竟是他自己？,1117629,54.2万,泛式,//space.bilibili.com/63231,//www.bilibili.com/video/BV15K411g7Bv,5683
68,【原神】绯红玉髓全收集  忍冬之树快速毕业 路线优化跟跑舒适  请一定要今日升8级！,1110147,35万,牛牛也想吃牛肉,//space.bilibili.com/185689,//www.bilibili.com/video/BV1df4y1e7Qb,522
69,隔着屏幕都感觉到常威在威胁我！,1083524,105.4万,剪刀手瑜乔,//space.bilibili.com/42448991,//www.bilibili.com/video/BV18h411f7Xx,2276
70,【鬼谷闲谈】迷失的乐园，杀出的黎明，埃迪卡拉纪的太初之战,1073254,55.3万,芳斯塔芙,//space.bilibili.com/72270557,//www.bilibili.com/video/BV1U5411H7kj,3132
71,美国新冠疫苗已经开打！街访纽约路人会打吗？,1068971,109.3万,我是郭杰瑞,//space.bilibili.com/176037767,//www.bilibili.com/video/BV1Ja4y1p7Fp,5814
72,2020：很抱歉以这种方式认识大家,1065672,45.2万,黄一刀有毒,//space.bilibili.com/297242063,//www.bilibili.com/video/BV1Ra4y1J7Ei,4344
73,苏 卡 总 动 员,1054097,49.1万,我是阿尔乔姆,//space.bilibili.com/648733888,//www.bilibili.com/video/BV1Eo4y1Z7yL,1314
74,【刘哔】搞笑吐槽《有翡》，抠图与磨皮齐飞，魔改共剧情语塞！,1053250,59.4万,刘哔电影,//space.bilibili.com/27218150,//www.bilibili.com/video/BV1r5411H7f6,8989
75,【年度盘点】21分钟回顾2020年52款热门单机游戏,1052924,32.7万,蒸汽居士,//space.bilibili.com/253992474,//www.bilibili.com/video/BV1CA411p7gM,1866
76,再次为鲱鱼罐头正名！给摄影小哥都馋哭了！,1051649,94.9万,大祥哥来了,//space.bilibili.com/2920960,//www.bilibili.com/video/BV11v41147c7,4230
77,网络主播的现状 3,1037590,53.3万,力元君,//space.bilibili.com/19642758,//www.bilibili.com/video/BV1Na4y1p7fD,7419
78,灵魂响叮当,1034294,57.8万,浑元Rysn,//space.bilibili.com/42561463,//www.bilibili.com/video/BV1tK4y1V7e9,1862
79,专业！什么叫教科书式的报警？,1033063,64.4万,贵州共青团,//space.bilibili.com/452215100,//www.bilibili.com/video/BV18y4y1U7Ka,1673
80,猫：我像SpiderCat吗？,1026545,53.8万,和猫住の,//space.bilibili.com/26321770,//www.bilibili.com/video/BV1BX4y1u7nX,2789
81,【超燃国电】《妒》当说唱歌手开始做阴暗向电音？？？,1017500,31.9万,翠花不太脆,//space.bilibili.com/337312411,//www.bilibili.com/video/BV1Jh411f7sE,808
82,反杀土味情话5.0,974870,69.6万,盖世猪猪丶,//space.bilibili.com/339680732,//www.bilibili.com/video/BV1iK411g712,958
83,8道题测测你的社交心理年龄，在路人，亲友，爱人面前有什么不同？,969725,42万,趣测酱,//space.bilibili.com/471792754,//www.bilibili.com/video/BV1YV411h7L5,3858
84,【苏星河】这个所有人都在吹的系统，已经被我彻底玩坏,966282,55.1万,苏星河牛通,//space.bilibili.com/598464467,//www.bilibili.com/video/BV1Fp4y1B7aF,4724
85,2020，喜欢就一起吧！,964427,55.1万,哔哩哔哩创作中心,//space.bilibili.com/37090048,//www.bilibili.com/video/BV1rf4y1e7He,1583
86,每次我撑不下去的时候 就会打开这个视频,960190,44.9万,张三的传奇一生,//space.bilibili.com/485092296,//www.bilibili.com/video/BV1ZD4y1X7pR,5977
87,这个家... 已经没有奴家的容身之处了...,950469,73.2万,姚姚不是P30,//space.bilibili.com/587618113,//www.bilibili.com/video/BV1Yy4y1i7Bw,1405
88,装 人 机 嘤 人 流 【褐湾快乐阴人流#1】,936481,35.7万,鲁大能,//space.bilibili.com/46708782,//www.bilibili.com/video/BV1az4y1r7an,3287
89,【周淑怡Rap】你管这叫Freestyle???,930308,46.4万,如此丶呆逼,//space.bilibili.com/13205124,//www.bilibili.com/video/BV1Mh411f7hw,838
90,这不比招生简介好使？,924927,75.2万,约定之期尚远,//space.bilibili.com/57157326,//www.bilibili.com/video/BV1cV411h7tp,437
91,我从东北铲了10000斤雪，带给没见过雪的海南小朋友！到了那边以后我哭了。。。,918087,27.7万,杰里德Jared,//space.bilibili.com/104207471,//www.bilibili.com/video/BV1TK4y1j7Nr,4624
92,圣 诞 老 DIO,917064,40.1万,消逝的活力,//space.bilibili.com/4635518,//www.bilibili.com/video/BV1BX4y1u7Em,928
93,大古，去做你认为对的事情吧！,913641,67.9万,冰攻厂BeSo,//space.bilibili.com/9068441,//www.bilibili.com/video/BV1dy4y1S7QM,347
94,【原神】八块石碑《详细》路线，白送雪葬星银大剑，雷泽的最爱,907270,36.5万,远东东东,//space.bilibili.com/2566176,//www.bilibili.com/video/BV1UK4y1V7Cy,180
95,圣诞快乐！真不应该听你们剪头发的建议，这新发型也太坑人了..,905632,23.8万,奥地利的小胡,//space.bilibili.com/386165680,//www.bilibili.com/video/BV1Ny4y1U7DS,3501
96,警察局送来一只小狐狸，撒娇卖萌往怀里钻，这谁顶得住啊！,903559,59.1万,爱之家的小伙伴,//space.bilibili.com/470944410,//www.bilibili.com/video/BV1Zp4y1q7vv,990
97,腐殖之剑，原神的美术有多强？做成实物后美爆了！,901604,41.3万,极客匠,//space.bilibili.com/129259501,//www.bilibili.com/video/BV1Pi4y1w7Vb,1361
98,骚瑞，是普通话太烫嘴！嘴瓢天王刘德华说 明年“害赖”B站~【bilibili星访问 第86期】,896810,88.6万,bilibili星访问,//space.bilibili.com/32660634,//www.bilibili.com/video/BV1AK411g7jW,5622
99,【咒术回战】当虎子在ed跳起了街舞,894691,25.8万,-阿基同学,//space.bilibili.com/10720864,//www.bilibili.com/video/BV1Jt4y1k7ob,1069
100,【逗鱼时刻】第282期 炉石好声音 我为你转身,894164,92.7万,天天卡牌,//space.bilibili.com/10462362,//www.bilibili.com/video/BV11X4y1T7GF,7474
